etuus;vuosi;kuukausi;paiva;alue;saajat_kaikki
Epidemiatuki;2021;4;2021-04-01;Varsinais-Suomi;0
Epidemiatuki;2021;5;2021-05-01;Etelä-Karjala;0
Epidemiatuki;2021;5;2021-05-01;Etelä-Pohjanmaa;0
Epidemiatuki;2021;5;2021-05-01;Etelä-Savo;0
Epidemiatuki;2021;5;2021-05-01;Kainuu;0
Epidemiatuki;2021;5;2021-05-01;Kanta-Häme;0
Epidemiatuki;2021;5;2021-05-01;Keski-Pohjanmaa;0
Epidemiatuki;2021;5;2021-05-01;Keski-Suomi;0
Epidemiatuki;2021;5;2021-05-01;Kymenlaakso;0
Epidemiatuki;2021;5;2021-05-01;Lappi;0
Epidemiatuki;2021;5;2021-05-01;Pirkanmaa;0
Epidemiatuki;2021;5;2021-05-01;Pohjanmaa;0
Epidemiatuki;2021;5;2021-05-01;Pohjois-Karjala;0
Epidemiatuki;2021;5;2021-05-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2021;5;2021-05-01;Pohjois-Savo;0
Epidemiatuki;2021;5;2021-05-01;Päijät-Häme;0
Epidemiatuki;2021;5;2021-05-01;Satakunta;0
Epidemiatuki;2021;5;2021-05-01;Uusimaa;0
Epidemiatuki;2021;5;2021-05-01;Varsinais-Suomi;0
Epidemiatuki;2021;6;2021-06-01;Etelä-Karjala;0
Epidemiatuki;2021;6;2021-06-01;Etelä-Pohjanmaa;0
Epidemiatuki;2021;6;2021-06-01;Etelä-Savo;0
Epidemiatuki;2021;6;2021-06-01;Kainuu;0
Epidemiatuki;2021;6;2021-06-01;Kanta-Häme;0
Epidemiatuki;2021;6;2021-06-01;Keski-Pohjanmaa;0
Epidemiatuki;2021;6;2021-06-01;Keski-Suomi;0
Epidemiatuki;2021;6;2021-06-01;Kymenlaakso;0
Epidemiatuki;2021;6;2021-06-01;Lappi;0
Epidemiatuki;2021;6;2021-06-01;Pirkanmaa;0
Epidemiatuki;2021;6;2021-06-01;Pohjanmaa;0
Epidemiatuki;2021;6;2021-06-01;Pohjois-Karjala;0
Epidemiatuki;2021;6;2021-06-01;Pohjois-Pohjanmaa;0
Epidemiatuki;2021;6;2021-06-01;Pohjois-Savo;0
Epidemiatuki;2021;6;2021-06-01;Päijät-Häme;0
Epidemiatuki;2021;6;2021-06-01;Satakunta;0
Epidemiatuki;2021;6;2021-06-01;Uusimaa;0
Epidemiatuki;2021;6;2021-06-01;Varsinais-Suomi;0
