"etuus";"vuosi";"kuukausi";"ikaluokka";"sukupuoli";"paiva";"variable";"val"
"Työttömyysturva";"2023";"1";"yli 54";"kaikki";"2023-01-01";"uudet saajat";"663"
"Työttömyysturva";"2023";"1";"18-24";"miehet";"2023-01-01";"uudet saajat";"1308"
"Työttömyysturva";"2023";"1";"25-34";"miehet";"2023-01-01";"uudet saajat";"1102"
"Työttömyysturva";"2023";"1";"35-44";"miehet";"2023-01-01";"uudet saajat";"607"
"Työttömyysturva";"2023";"1";"45-54";"miehet";"2023-01-01";"uudet saajat";"424"
"Työttömyysturva";"2023";"1";"yli 54";"miehet";"2023-01-01";"uudet saajat";"358"
"Työttömyysturva";"2023";"1";"18-24";"naiset";"2023-01-01";"uudet saajat";"782"
"Työttömyysturva";"2023";"1";"25-34";"naiset";"2023-01-01";"uudet saajat";"1143"
"Työttömyysturva";"2023";"1";"35-44";"naiset";"2023-01-01";"uudet saajat";"606"
"Työttömyysturva";"2023";"1";"45-54";"naiset";"2023-01-01";"uudet saajat";"347"
"Työttömyysturva";"2023";"1";"yli 54";"naiset";"2023-01-01";"uudet saajat";"305"
"Yrittäjien työmarkkinatuki";"2023";"1";"18-24";"kaikki";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"25-34";"kaikki";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"35-44";"kaikki";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"45-54";"kaikki";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"yli 54";"kaikki";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"18-24";"miehet";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"25-34";"miehet";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"35-44";"miehet";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"45-54";"miehet";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"yli 54";"miehet";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"1";"18-24";"naiset";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"25-34";"naiset";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"35-44";"naiset";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"45-54";"naiset";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"1";"yli 54";"naiset";"2023-01-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"2";"18-24";"kaikki";"2023-02-01";"aiemmin tukea saaneet";"15755"
"Työttömyysturva";"2023";"2";"25-34";"kaikki";"2023-02-01";"aiemmin tukea saaneet";"45654"
"Työttömyysturva";"2023";"2";"35-44";"kaikki";"2023-02-01";"aiemmin tukea saaneet";"43120"
"Työttömyysturva";"2023";"2";"45-54";"kaikki";"2023-02-01";"aiemmin tukea saaneet";"36810"
"Työttömyysturva";"2023";"2";"yli 54";"kaikki";"2023-02-01";"aiemmin tukea saaneet";"35927"
"Työttömyysturva";"2023";"2";"18-24";"miehet";"2023-02-01";"aiemmin tukea saaneet";"8827"
"Työttömyysturva";"2023";"2";"25-34";"miehet";"2023-02-01";"aiemmin tukea saaneet";"24202"
"Työttömyysturva";"2023";"2";"35-44";"miehet";"2023-02-01";"aiemmin tukea saaneet";"21803"
"Työttömyysturva";"2023";"2";"45-54";"miehet";"2023-02-01";"aiemmin tukea saaneet";"19748"
"Työttömyysturva";"2023";"2";"yli 54";"miehet";"2023-02-01";"aiemmin tukea saaneet";"19609"
"Työttömyysturva";"2023";"2";"18-24";"naiset";"2023-02-01";"aiemmin tukea saaneet";"6928"
"Työttömyysturva";"2023";"2";"25-34";"naiset";"2023-02-01";"aiemmin tukea saaneet";"21452"
"Työttömyysturva";"2023";"2";"35-44";"naiset";"2023-02-01";"aiemmin tukea saaneet";"21317"
"Työttömyysturva";"2023";"2";"45-54";"naiset";"2023-02-01";"aiemmin tukea saaneet";"17062"
"Työttömyysturva";"2023";"2";"yli 54";"naiset";"2023-02-01";"aiemmin tukea saaneet";"16318"
"Työttömyysturva";"2023";"2";"18-24";"kaikki";"2023-02-01";"uudet saajat";"2141"
"Työttömyysturva";"2023";"2";"25-34";"kaikki";"2023-02-01";"uudet saajat";"2542"
"Työttömyysturva";"2023";"2";"35-44";"kaikki";"2023-02-01";"uudet saajat";"1420"
"Työttömyysturva";"2023";"2";"45-54";"kaikki";"2023-02-01";"uudet saajat";"856"
"Työttömyysturva";"2023";"2";"yli 54";"kaikki";"2023-02-01";"uudet saajat";"687"
"Työttömyysturva";"2023";"2";"18-24";"miehet";"2023-02-01";"uudet saajat";"1212"
"Työttömyysturva";"2023";"2";"25-34";"miehet";"2023-02-01";"uudet saajat";"1266"
"Työttömyysturva";"2023";"2";"35-44";"miehet";"2023-02-01";"uudet saajat";"703"
"Työttömyysturva";"2023";"2";"45-54";"miehet";"2023-02-01";"uudet saajat";"471"
"Työttömyysturva";"2023";"2";"yli 54";"miehet";"2023-02-01";"uudet saajat";"370"
"Työttömyysturva";"2023";"2";"18-24";"naiset";"2023-02-01";"uudet saajat";"929"
"Työttömyysturva";"2023";"2";"25-34";"naiset";"2023-02-01";"uudet saajat";"1276"
"Työttömyysturva";"2023";"2";"35-44";"naiset";"2023-02-01";"uudet saajat";"717"
"Työttömyysturva";"2023";"2";"45-54";"naiset";"2023-02-01";"uudet saajat";"385"
"Työttömyysturva";"2023";"2";"yli 54";"naiset";"2023-02-01";"uudet saajat";"317"
"Yrittäjien työmarkkinatuki";"2023";"2";"18-24";"kaikki";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"25-34";"kaikki";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"35-44";"kaikki";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2023";"2";"45-54";"kaikki";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"2";"yli 54";"kaikki";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2023";"2";"18-24";"miehet";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"25-34";"miehet";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"35-44";"miehet";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2023";"2";"45-54";"miehet";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"2";"yli 54";"miehet";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"2";"18-24";"naiset";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"25-34";"naiset";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"35-44";"naiset";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"45-54";"naiset";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"2";"yli 54";"naiset";"2023-02-01";"yrittäjien työmarkkinatuen saajat";"2"
"Työttömyysturva";"2023";"3";"18-24";"kaikki";"2023-03-01";"aiemmin tukea saaneet";"17203"
"Työttömyysturva";"2023";"3";"25-34";"kaikki";"2023-03-01";"aiemmin tukea saaneet";"48166"
"Työttömyysturva";"2023";"3";"35-44";"kaikki";"2023-03-01";"aiemmin tukea saaneet";"45165"
"Työttömyysturva";"2023";"3";"45-54";"kaikki";"2023-03-01";"aiemmin tukea saaneet";"38100"
"Työttömyysturva";"2023";"3";"yli 54";"kaikki";"2023-03-01";"aiemmin tukea saaneet";"37404"
"Työttömyysturva";"2023";"3";"18-24";"miehet";"2023-03-01";"aiemmin tukea saaneet";"9594"
"Työttömyysturva";"2023";"3";"25-34";"miehet";"2023-03-01";"aiemmin tukea saaneet";"25515"
"Työttömyysturva";"2023";"3";"35-44";"miehet";"2023-03-01";"aiemmin tukea saaneet";"22791"
"Työttömyysturva";"2023";"3";"45-54";"miehet";"2023-03-01";"aiemmin tukea saaneet";"20400"
"Työttömyysturva";"2023";"3";"yli 54";"miehet";"2023-03-01";"aiemmin tukea saaneet";"20413"
"Työttömyysturva";"2023";"3";"18-24";"naiset";"2023-03-01";"aiemmin tukea saaneet";"7609"
"Työttömyysturva";"2023";"3";"25-34";"naiset";"2023-03-01";"aiemmin tukea saaneet";"22651"
"Työttömyysturva";"2023";"3";"35-44";"naiset";"2023-03-01";"aiemmin tukea saaneet";"22374"
"Työttömyysturva";"2023";"3";"45-54";"naiset";"2023-03-01";"aiemmin tukea saaneet";"17700"
"Työttömyysturva";"2023";"3";"yli 54";"naiset";"2023-03-01";"aiemmin tukea saaneet";"16991"
"Työttömyysturva";"2023";"3";"18-24";"kaikki";"2023-03-01";"uudet saajat";"1980"
"Työttömyysturva";"2023";"3";"25-34";"kaikki";"2023-03-01";"uudet saajat";"2525"
"Työttömyysturva";"2023";"3";"35-44";"kaikki";"2023-03-01";"uudet saajat";"1496"
"Työttömyysturva";"2023";"3";"45-54";"kaikki";"2023-03-01";"uudet saajat";"911"
"Työttömyysturva";"2023";"3";"yli 54";"kaikki";"2023-03-01";"uudet saajat";"744"
"Työttömyysturva";"2023";"3";"18-24";"miehet";"2023-03-01";"uudet saajat";"1143"
"Työttömyysturva";"2023";"3";"25-34";"miehet";"2023-03-01";"uudet saajat";"1278"
"Työttömyysturva";"2023";"3";"35-44";"miehet";"2023-03-01";"uudet saajat";"763"
"Työttömyysturva";"2023";"3";"45-54";"miehet";"2023-03-01";"uudet saajat";"503"
"Työttömyysturva";"2023";"3";"yli 54";"miehet";"2023-03-01";"uudet saajat";"436"
"Työttömyysturva";"2023";"3";"18-24";"naiset";"2023-03-01";"uudet saajat";"837"
"Työttömyysturva";"2023";"3";"25-34";"naiset";"2023-03-01";"uudet saajat";"1247"
"Työttömyysturva";"2023";"3";"35-44";"naiset";"2023-03-01";"uudet saajat";"733"
"Työttömyysturva";"2023";"3";"45-54";"naiset";"2023-03-01";"uudet saajat";"408"
"Työttömyysturva";"2023";"3";"yli 54";"naiset";"2023-03-01";"uudet saajat";"308"
"Yrittäjien työmarkkinatuki";"2023";"3";"18-24";"kaikki";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"25-34";"kaikki";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"35-44";"kaikki";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"45-54";"kaikki";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"2"
"Yrittäjien työmarkkinatuki";"2023";"3";"yli 54";"kaikki";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2023";"3";"18-24";"miehet";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"25-34";"miehet";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"35-44";"miehet";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"45-54";"miehet";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"3";"yli 54";"miehet";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"3"
"Yrittäjien työmarkkinatuki";"2023";"3";"18-24";"naiset";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"25-34";"naiset";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"35-44";"naiset";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"3";"45-54";"naiset";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"3";"yli 54";"naiset";"2023-03-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"4";"18-24";"kaikki";"2023-04-01";"aiemmin tukea saaneet";"16608"
"Työttömyysturva";"2023";"4";"25-34";"kaikki";"2023-04-01";"aiemmin tukea saaneet";"46054"
"Työttömyysturva";"2023";"4";"35-44";"kaikki";"2023-04-01";"aiemmin tukea saaneet";"43303"
"Työttömyysturva";"2023";"4";"45-54";"kaikki";"2023-04-01";"aiemmin tukea saaneet";"36671"
"Työttömyysturva";"2023";"4";"yli 54";"kaikki";"2023-04-01";"aiemmin tukea saaneet";"36329"
"Työttömyysturva";"2023";"4";"18-24";"miehet";"2023-04-01";"aiemmin tukea saaneet";"9270"
"Työttömyysturva";"2023";"4";"25-34";"miehet";"2023-04-01";"aiemmin tukea saaneet";"24472"
"Työttömyysturva";"2023";"4";"35-44";"miehet";"2023-04-01";"aiemmin tukea saaneet";"22003"
"Työttömyysturva";"2023";"4";"45-54";"miehet";"2023-04-01";"aiemmin tukea saaneet";"19799"
"Työttömyysturva";"2023";"4";"yli 54";"miehet";"2023-04-01";"aiemmin tukea saaneet";"19878"
"Työttömyysturva";"2023";"4";"18-24";"naiset";"2023-04-01";"aiemmin tukea saaneet";"7338"
"Työttömyysturva";"2023";"4";"25-34";"naiset";"2023-04-01";"aiemmin tukea saaneet";"21582"
"Työttömyysturva";"2023";"4";"35-44";"naiset";"2023-04-01";"aiemmin tukea saaneet";"21300"
"Työttömyysturva";"2023";"4";"45-54";"naiset";"2023-04-01";"aiemmin tukea saaneet";"16872"
"Työttömyysturva";"2023";"4";"yli 54";"naiset";"2023-04-01";"aiemmin tukea saaneet";"16451"
"Työttömyysturva";"2023";"4";"18-24";"kaikki";"2023-04-01";"uudet saajat";"1459"
"Työttömyysturva";"2023";"4";"25-34";"kaikki";"2023-04-01";"uudet saajat";"1867"
"Työttömyysturva";"2023";"4";"35-44";"kaikki";"2023-04-01";"uudet saajat";"1213"
"Työttömyysturva";"2023";"4";"45-54";"kaikki";"2023-04-01";"uudet saajat";"740"
"Työttömyysturva";"2023";"4";"yli 54";"kaikki";"2023-04-01";"uudet saajat";"568"
"Työttömyysturva";"2023";"4";"18-24";"miehet";"2023-04-01";"uudet saajat";"875"
"Työttömyysturva";"2023";"4";"25-34";"miehet";"2023-04-01";"uudet saajat";"979"
"Työttömyysturva";"2023";"4";"35-44";"miehet";"2023-04-01";"uudet saajat";"652"
"Työttömyysturva";"2023";"4";"45-54";"miehet";"2023-04-01";"uudet saajat";"396"
"Työttömyysturva";"2023";"4";"yli 54";"miehet";"2023-04-01";"uudet saajat";"341"
"Työttömyysturva";"2023";"4";"18-24";"naiset";"2023-04-01";"uudet saajat";"584"
"Työttömyysturva";"2023";"4";"25-34";"naiset";"2023-04-01";"uudet saajat";"888"
"Työttömyysturva";"2023";"4";"35-44";"naiset";"2023-04-01";"uudet saajat";"561"
"Työttömyysturva";"2023";"4";"45-54";"naiset";"2023-04-01";"uudet saajat";"344"
"Työttömyysturva";"2023";"4";"yli 54";"naiset";"2023-04-01";"uudet saajat";"227"
"Yrittäjien työmarkkinatuki";"2023";"4";"18-24";"kaikki";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"25-34";"kaikki";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"35-44";"kaikki";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"45-54";"kaikki";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"yli 54";"kaikki";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"4";"18-24";"miehet";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"25-34";"miehet";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"35-44";"miehet";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"45-54";"miehet";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"yli 54";"miehet";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"4";"18-24";"naiset";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"25-34";"naiset";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"35-44";"naiset";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"45-54";"naiset";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"4";"yli 54";"naiset";"2023-04-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"5";"18-24";"kaikki";"2023-05-01";"aiemmin tukea saaneet";"16896"
"Työttömyysturva";"2023";"5";"25-34";"kaikki";"2023-05-01";"aiemmin tukea saaneet";"47199"
"Työttömyysturva";"2023";"5";"35-44";"kaikki";"2023-05-01";"aiemmin tukea saaneet";"44436"
"Työttömyysturva";"2023";"5";"45-54";"kaikki";"2023-05-01";"aiemmin tukea saaneet";"37269"
"Työttömyysturva";"2023";"5";"yli 54";"kaikki";"2023-05-01";"aiemmin tukea saaneet";"37120"
"Työttömyysturva";"2023";"5";"18-24";"miehet";"2023-05-01";"aiemmin tukea saaneet";"9399"
"Työttömyysturva";"2023";"5";"25-34";"miehet";"2023-05-01";"aiemmin tukea saaneet";"25003"
"Työttömyysturva";"2023";"5";"35-44";"miehet";"2023-05-01";"aiemmin tukea saaneet";"22479"
"Työttömyysturva";"2023";"5";"45-54";"miehet";"2023-05-01";"aiemmin tukea saaneet";"20018"
"Työttömyysturva";"2023";"5";"yli 54";"miehet";"2023-05-01";"aiemmin tukea saaneet";"20295"
"Työttömyysturva";"2023";"5";"18-24";"naiset";"2023-05-01";"aiemmin tukea saaneet";"7497"
"Työttömyysturva";"2023";"5";"25-34";"naiset";"2023-05-01";"aiemmin tukea saaneet";"22196"
"Työttömyysturva";"2023";"5";"35-44";"naiset";"2023-05-01";"aiemmin tukea saaneet";"21957"
"Työttömyysturva";"2023";"5";"45-54";"naiset";"2023-05-01";"aiemmin tukea saaneet";"17251"
"Työttömyysturva";"2023";"5";"yli 54";"naiset";"2023-05-01";"aiemmin tukea saaneet";"16825"
"Työttömyysturva";"2023";"5";"18-24";"kaikki";"2023-05-01";"uudet saajat";"1630"
"Työttömyysturva";"2023";"5";"25-34";"kaikki";"2023-05-01";"uudet saajat";"2142"
"Työttömyysturva";"2023";"5";"35-44";"kaikki";"2023-05-01";"uudet saajat";"1290"
"Työttömyysturva";"2023";"5";"45-54";"kaikki";"2023-05-01";"uudet saajat";"863"
"Työttömyysturva";"2023";"5";"yli 54";"kaikki";"2023-05-01";"uudet saajat";"596"
"Työttömyysturva";"2023";"5";"18-24";"miehet";"2023-05-01";"uudet saajat";"970"
"Työttömyysturva";"2023";"5";"25-34";"miehet";"2023-05-01";"uudet saajat";"1088"
"Työttömyysturva";"2023";"5";"35-44";"miehet";"2023-05-01";"uudet saajat";"639"
"Työttömyysturva";"2023";"5";"45-54";"miehet";"2023-05-01";"uudet saajat";"482"
"Työttömyysturva";"2023";"5";"yli 54";"miehet";"2023-05-01";"uudet saajat";"358"
"Työttömyysturva";"2023";"5";"18-24";"naiset";"2023-05-01";"uudet saajat";"660"
"Työttömyysturva";"2023";"5";"25-34";"naiset";"2023-05-01";"uudet saajat";"1054"
"Työttömyysturva";"2023";"5";"35-44";"naiset";"2023-05-01";"uudet saajat";"651"
"Työttömyysturva";"2023";"5";"45-54";"naiset";"2023-05-01";"uudet saajat";"381"
"Työttömyysturva";"2023";"5";"yli 54";"naiset";"2023-05-01";"uudet saajat";"238"
"Yrittäjien työmarkkinatuki";"2023";"5";"18-24";"kaikki";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"25-34";"kaikki";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"5";"35-44";"kaikki";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"45-54";"kaikki";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"yli 54";"kaikki";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"5";"18-24";"miehet";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"25-34";"miehet";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"5";"35-44";"miehet";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"45-54";"miehet";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"yli 54";"miehet";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"5";"18-24";"naiset";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"25-34";"naiset";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"35-44";"naiset";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"45-54";"naiset";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"5";"yli 54";"naiset";"2023-05-01";"yrittäjien työmarkkinatuen saajat";"0"
"Työttömyysturva";"2023";"6";"18-24";"kaikki";"2023-06-01";"aiemmin tukea saaneet";"15941"
"Työttömyysturva";"2023";"6";"25-34";"kaikki";"2023-06-01";"aiemmin tukea saaneet";"45359"
"Työttömyysturva";"2023";"6";"35-44";"kaikki";"2023-06-01";"aiemmin tukea saaneet";"43267"
"Työttömyysturva";"2023";"6";"45-54";"kaikki";"2023-06-01";"aiemmin tukea saaneet";"36181"
"Työttömyysturva";"2023";"6";"yli 54";"kaikki";"2023-06-01";"aiemmin tukea saaneet";"36193"
"Työttömyysturva";"2023";"6";"18-24";"miehet";"2023-06-01";"aiemmin tukea saaneet";"8725"
"Työttömyysturva";"2023";"6";"25-34";"miehet";"2023-06-01";"aiemmin tukea saaneet";"23965"
"Työttömyysturva";"2023";"6";"35-44";"miehet";"2023-06-01";"aiemmin tukea saaneet";"21783"
"Työttömyysturva";"2023";"6";"45-54";"miehet";"2023-06-01";"aiemmin tukea saaneet";"19421"
"Työttömyysturva";"2023";"6";"yli 54";"miehet";"2023-06-01";"aiemmin tukea saaneet";"19784"
"Työttömyysturva";"2023";"6";"18-24";"naiset";"2023-06-01";"aiemmin tukea saaneet";"7216"
"Työttömyysturva";"2023";"6";"25-34";"naiset";"2023-06-01";"aiemmin tukea saaneet";"21394"
"Työttömyysturva";"2023";"6";"35-44";"naiset";"2023-06-01";"aiemmin tukea saaneet";"21484"
"Työttömyysturva";"2023";"6";"45-54";"naiset";"2023-06-01";"aiemmin tukea saaneet";"16760"
"Työttömyysturva";"2023";"6";"yli 54";"naiset";"2023-06-01";"aiemmin tukea saaneet";"16409"
"Työttömyysturva";"2023";"6";"18-24";"kaikki";"2023-06-01";"uudet saajat";"1738"
"Työttömyysturva";"2023";"6";"25-34";"kaikki";"2023-06-01";"uudet saajat";"2084"
"Työttömyysturva";"2023";"6";"35-44";"kaikki";"2023-06-01";"uudet saajat";"1227"
"Työttömyysturva";"2023";"6";"45-54";"kaikki";"2023-06-01";"uudet saajat";"680"
"Työttömyysturva";"2023";"6";"yli 54";"kaikki";"2023-06-01";"uudet saajat";"531"
"Työttömyysturva";"2023";"6";"18-24";"miehet";"2023-06-01";"uudet saajat";"940"
"Työttömyysturva";"2023";"6";"25-34";"miehet";"2023-06-01";"uudet saajat";"1010"
"Työttömyysturva";"2023";"6";"35-44";"miehet";"2023-06-01";"uudet saajat";"570"
"Työttömyysturva";"2023";"6";"45-54";"miehet";"2023-06-01";"uudet saajat";"371"
"Työttömyysturva";"2023";"6";"yli 54";"miehet";"2023-06-01";"uudet saajat";"302"
"Työttömyysturva";"2023";"6";"18-24";"naiset";"2023-06-01";"uudet saajat";"798"
"Työttömyysturva";"2023";"6";"25-34";"naiset";"2023-06-01";"uudet saajat";"1074"
"Työttömyysturva";"2023";"6";"35-44";"naiset";"2023-06-01";"uudet saajat";"657"
"Työttömyysturva";"2023";"6";"45-54";"naiset";"2023-06-01";"uudet saajat";"309"
"Työttömyysturva";"2023";"6";"yli 54";"naiset";"2023-06-01";"uudet saajat";"229"
"Yrittäjien työmarkkinatuki";"2023";"6";"18-24";"kaikki";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"25-34";"kaikki";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"35-44";"kaikki";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"45-54";"kaikki";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"6";"yli 54";"kaikki";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"6";"18-24";"miehet";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"25-34";"miehet";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"35-44";"miehet";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"0"
"Yrittäjien työmarkkinatuki";"2023";"6";"45-54";"miehet";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"1"
"Yrittäjien työmarkkinatuki";"2023";"6";"yli 54";"miehet";"2023-06-01";"yrittäjien työmarkkinatuen saajat";"1"
